"Group.1","Group.2","Group.3","V1","V2"
2015,"37F4","Cod",2.2805,5072.43
2016,"37F4","Cod",0.6192,1409.24
2012,"37F5","Cod",3.6765,9627.96
2013,"37F5","Cod",8.0644,17399.92
2014,"37F5","Cod",3.2443,6796.01
2015,"37F5","Cod",2.1457,4393.64
2016,"37F5","Cod",4.313,11117.36
2012,"37F6","Cod",1.8697,3664.19
2013,"37F6","Cod",1.5271,2711
2014,"37F6","Cod",0.6195,886.55
2015,"37F6","Cod",0.7162,1305.64
2016,"37F6","Cod",0.7836,1616.21
2012,"37F7","Cod",0.1547,273.21
2012,"38E4","Cod",8.3377,15971.2
2013,"38E4","Cod",4.2933,8953.46
2014,"38E4","Cod",0.7105,1110.89
2015,"38E4","Cod",2.6101,4659.72
2016,"38E4","Cod",0.6884,1401.67
2012,"38E5","Cod",2.5744,5904.54
2013,"38E5","Cod",0.0405,86.75
2014,"38E5","Cod",0.0152,28.11
2016,"38E5","Cod",0.1035,174.81
2012,"38E6","Cod",0.3255,605.99
2013,"38E6","Cod",0.1645,318.59
2014,"38E6","Cod",0.9673,1045.28
2015,"38E6","Cod",0.0536,98.6
2016,"38E6","Cod",0.1791,318.8
2012,"38E8","Cod",115.8381,175890.6
2013,"38E8","Cod",67.3464,102193.242847
2014,"38E8","Cod",87.5742,117030.17
2015,"38E8","Cod",123.2397,159676.83
2016,"38E8","Cod",35.2565,59797.39
2012,"38E9","Cod",158.8256,293347.25
2013,"38E9","Cod",57.1367,107615.48
2014,"38E9","Cod",24.4967,36321.95
2015,"38E9","Cod",49.1121,68861.77
2016,"38E9","Cod",17.2582,26263.78
2012,"38F0","Cod",6.5003,12427.15
2013,"38F0","Cod",1.5396,2639.73
2014,"38F0","Cod",8.4883,13976.71
2015,"38F0","Cod",3.3946,4454.84
2016,"38F0","Cod",1.0328,1724.44
2012,"38F1","Cod",1.0431,1904.28
2013,"38F1","Cod",0.0172,37.4
2014,"38F1","Cod",0.2095,262.03
2015,"38F1","Cod",0.0681,130.06
2016,"38F1","Cod",0.0208,40.34
2012,"38F2","Cod",0.8923,2150.05
2013,"38F2","Cod",0.3446,829.55
2014,"38F2","Cod",1.5932,5675.39
2015,"38F2","Cod",1.5372,2853.98
2016,"38F2","Cod",0.7735,1536.01
2012,"38F3","Cod",8.3481,22581.86
2013,"38F3","Cod",1.8076,5577.36
2014,"38F3","Cod",1.3555,3256.1
2015,"38F3","Cod",1.7949,3907.85
2016,"38F3","Cod",3.3707,9563.86
2012,"38F4","Cod",30.8209,90467.16
2013,"38F4","Cod",7.6988,26666.65
2014,"38F4","Cod",4.8538,12200.51
2015,"38F4","Cod",5.5047,12363.5
2016,"38F4","Cod",1.609,4832.4
2012,"38F5","Cod",34.9366,94629.37
2013,"38F5","Cod",8.1958,24471.59
2014,"38F5","Cod",9.5296,27219.02
2015,"38F5","Cod",17.3215,44228.7
2016,"38F5","Cod",12.1315,36012.09
2012,"38F6","Cod",7.2163,17642.71
2013,"38F6","Cod",3.134,5899.81
2014,"38F6","Cod",2.1705,4618.69
2015,"38F6","Cod",2.1818,4213.02
2016,"38F6","Cod",3.1648,5919.61
2012,"39E3","Cod",0.0371,49.95
2013,"39E3","Cod",0.1319,221.94
2012,"39E4","Cod",0.5836,933.57
2013,"39E4","Cod",1.1599,1700.64
2014,"39E4","Cod",0.9701,1288.31
2015,"39E4","Cod",0.4391,618.47
2016,"39E4","Cod",1.2562,2103.33
2012,"39E5","Cod",0.0961,212.15
2013,"39E5","Cod",0.1128,134.6
2014,"39E5","Cod",0.0815,132.89
2015,"39E5","Cod",0.0023,3
2016,"39E5","Cod",0.0312,43.7
2012,"39E8","Cod",74.5433,110983.29
2013,"39E8","Cod",53.6145,73382.54
2014,"39E8","Cod",78.0756,94801.1
2015,"39E8","Cod",89.6153,99804.55
2016,"39E8","Cod",28.6662,38988.94
2012,"39E9","Cod",30.9274,58889.721595
2013,"39E9","Cod",8.8318,12714.64
2014,"39E9","Cod",9.0168,10799.69
2015,"39E9","Cod",10.694,13019.78
2016,"39E9","Cod",3.116,4445.9
2012,"39F0","Cod",8.4862,14264.6
2013,"39F0","Cod",0.6562,1231.18
2014,"39F0","Cod",0.8017,784.52
2015,"39F0","Cod",0.8208,784.85
2016,"39F0","Cod",1.9944,3527.95
2012,"39F1","Cod",1.0752,2260.57
2013,"39F1","Cod",0.0585,131.42
2014,"39F1","Cod",0.0218,44.77
2012,"39F2","Cod",2.2258,5173.17
2013,"39F2","Cod",0.4792,1123.55
2014,"39F2","Cod",0.5134,712.65
2015,"39F2","Cod",1.6439,3171.21
2016,"39F2","Cod",0.3525,774.92
2012,"39F3","Cod",4.9881,12814.1
2013,"39F3","Cod",3.0174,7316.65
2014,"39F3","Cod",1.0277,1908.66
2015,"39F3","Cod",1.4138,3497.45
2016,"39F3","Cod",0.7365,1828.68
2012,"39F4","Cod",30.6635,84224.58
2013,"39F4","Cod",6.5361,16998.36
2014,"39F4","Cod",6.5731,29272.43
2015,"39F4","Cod",7.5815,18132.76
2016,"39F4","Cod",2.8099,8332.24
2012,"39F5","Cod",32.9145,90414.38
2013,"39F5","Cod",7.3876,18976.83
2014,"39F5","Cod",5.9672,15064.56
2015,"39F5","Cod",7.2164,17026.11
2016,"39F5","Cod",5.673,16071.73
2012,"39F6","Cod",14.9594,34641.84
2013,"39F6","Cod",5.9655,28055.86
2014,"39F6","Cod",3.378,10208.52
2015,"39F6","Cod",13.0995,24507.12
2016,"39F6","Cod",14.2991,37313.23
2014,"39F7","Cod",0.1228,243.32
2015,"39F7","Cod",0.0025,4.96
2015,"40E2","Cod",0.0234,60
2012,"40E3","Cod",0.0062,8.57
2013,"40E3","Cod",0.1813,310.96
2014,"40E3","Cod",0.0841,158.5
2015,"40E3","Cod",0.0267,36
2016,"40E3","Cod",0.0143,26
2012,"40E4","Cod",0.4076,549.59
2013,"40E4","Cod",0.0212,32.8
2014,"40E4","Cod",0.0542,91.07
2015,"40E4","Cod",0.1101,155.26
2016,"40E4","Cod",0.1812,208.28
2013,"40E5","Cod",0.0868,106.3
2014,"40E5","Cod",0.0614,107.05
2015,"40E5","Cod",0.0084,14.66
2016,"40E5","Cod",0.0259,37.5
2012,"40E7","Cod",0.6566,987.77
2013,"40E7","Cod",2.5205,5797.01
2014,"40E7","Cod",1.5135,2204.55
2015,"40E7","Cod",0.7103,866.75
2016,"40E7","Cod",0.4594,665.14
2012,"40E8","Cod",1.4386,6518.17
2013,"40E8","Cod",0.8205,1007.96
2014,"40E8","Cod",0.8922,1021.74
2015,"40E8","Cod",2.9022,4219.21
2016,"40E8","Cod",0.945,1033.54
2012,"40E9","Cod",1.1385,1883.01
2013,"40E9","Cod",0.5109,750.53
2014,"40E9","Cod",0.1211,139.87
2015,"40E9","Cod",0.0255,20.34
2016,"40E9","Cod",0.2163,341.44
2012,"40F0","Cod",0.0037,5.14
2013,"40F0","Cod",0.0351,65
2015,"40F0","Cod",0.2399,243.31
2016,"40F0","Cod",0.007,10.34
2012,"40F1","Cod",0.0532,83.31
2013,"40F1","Cod",0.0628,106.17
2014,"40F1","Cod",0.1933,1808.4
2015,"40F1","Cod",0.1225,115.17
2016,"40F1","Cod",0.0377,76
2012,"40F2","Cod",1.9161,5472.78
2013,"40F2","Cod",1.9925,5233.44
2014,"40F2","Cod",0.315,544.72
2015,"40F2","Cod",0.4405,1068.82
2016,"40F2","Cod",0.1664,409.26
2012,"40F3","Cod",0.5567,1191.15
2013,"40F3","Cod",1.5858,4459.87
2014,"40F3","Cod",1.8752,3539.8
2015,"40F3","Cod",2.0123,5661.59
2016,"40F3","Cod",0.6765,1694.7
2012,"40F4","Cod",13.9578,37648.17
2013,"40F4","Cod",2.7764,6293.41
2014,"40F4","Cod",6.0482,13958.92
2015,"40F4","Cod",2.3402,4958.97
2016,"40F4","Cod",1.8043,4058.5
2012,"40F5","Cod",49.9158,135539.01
2013,"40F5","Cod",6.2342,17429.98
2014,"40F5","Cod",10.3842,32294.85
2015,"40F5","Cod",5.9356,13781.72
2016,"40F5","Cod",6.4407,16289.8
2012,"40F6","Cod",7.744,20298.91
2013,"40F6","Cod",7.8275,37230.33
2014,"40F6","Cod",9.2647,35272.08
2015,"40F6","Cod",17.5494,38345.58
2016,"40F6","Cod",31.0172,84136.54
2012,"40F7","Cod",0.2678,672.74
2013,"40F7","Cod",0.393,868.4
2014,"40F7","Cod",0.5956,1129.2
2015,"40F7","Cod",0.2153,358.83
2016,"40F7","Cod",0.8898,1754.63
2012,"41E1","Cod",0.0456,85
2014,"41E1","Cod",0.0152,29.92
2015,"41E1","Cod",0.2436,377.8
2016,"41E1","Cod",0.3357,506.27
2012,"41E2","Cod",0.7187,1005.54
2013,"41E2","Cod",0.0058,10
2014,"41E2","Cod",0.1533,269.75
2015,"41E2","Cod",0.013,16.66
2016,"41E2","Cod",0.0893,143.93
2012,"41E3","Cod",0.6824,1003.83
2013,"41E3","Cod",0.2167,245.57
2014,"41E3","Cod",0.1345,195.73
2015,"41E3","Cod",0.2853,354.54
2016,"41E3","Cod",0.3511,505.4
2012,"41E4","Cod",0.0117,25.97
2014,"41E4","Cod",0.0548,87.45
2015,"41E4","Cod",0.0158,18.5
2016,"41E4","Cod",0.1337,325.6
2012,"41E7","Cod",2.763,4755.84
2013,"41E7","Cod",1.3187,2031.15
2014,"41E7","Cod",3.3273,3919.95
2015,"41E7","Cod",1.1904,2048.15
2016,"41E7","Cod",0.8183,1427.34
2012,"41E8","Cod",0.0938,139.4
2013,"41E8","Cod",0.2293,350.38
2015,"41E8","Cod",0.0558,58
2016,"41E8","Cod",0.0169,36.27
2012,"41E9","Cod",2.3992,4770.37
2013,"41E9","Cod",0.5218,787.62
2014,"41E9","Cod",0.406,381.25
2015,"41E9","Cod",1.222,1643.39
2012,"41F0","Cod",5.8011,10993.39
2013,"41F0","Cod",0.3371,741.93
2014,"41F0","Cod",0.1281,115.54
2015,"41F0","Cod",3.5987,5794.86
2016,"41F0","Cod",0.5967,1152.93
2012,"41F1","Cod",1.3689,2170.91
2013,"41F1","Cod",0.1334,198.05
2014,"41F1","Cod",0.2155,318.67
2015,"41F1","Cod",0.524,611.48
2016,"41F1","Cod",0.2154,346.78
2012,"41F2","Cod",0.41,609.47
2013,"41F2","Cod",1.9095,6602.84
2014,"41F2","Cod",0.6896,964.94
2015,"41F2","Cod",0.0429,36.26
2016,"41F2","Cod",0.1061,332.91
2012,"41F3","Cod",0.0066,15.23
2013,"41F3","Cod",1.6895,4871.78
2014,"41F3","Cod",1.9649,4382.82
2015,"41F3","Cod",2.2751,4651.97
2016,"41F3","Cod",1.1267,2787.46
2012,"41F4","Cod",2.3229,5892.34
2013,"41F4","Cod",3.5583,8925.8
2014,"41F4","Cod",1.83,3094.33
2015,"41F4","Cod",6.2358,17265.9
2016,"41F4","Cod",3.1898,8177.27
2012,"41F5","Cod",5.1687,12528.12
2013,"41F5","Cod",2.1906,5060.41
2014,"41F5","Cod",2.7181,11727.63
2015,"41F5","Cod",3.2417,8197.68
2016,"41F5","Cod",1.8049,4240.17
2012,"41F6","Cod",7.1513,20072.28
2013,"41F6","Cod",3.8754,12160.55
2014,"41F6","Cod",2.4166,15084.22
2015,"41F6","Cod",8.2748,15254.3
2016,"41F6","Cod",5.5697,15762.26
2012,"41F7","Cod",0.2292,637.1
2013,"41F7","Cod",1.329,3936.66
2014,"41F7","Cod",0.0351,77.18
2015,"41F7","Cod",1.4683,2505.6
2016,"41F7","Cod",0.0116,21.34
2016,"42D4","Cod",0.0874,153.43
2012,"42D5","Cod",0.2437,400.31
2014,"42D5","Cod",0.2156,393.32
2015,"42D5","Cod",0.103,174
2012,"42D6","Cod",0.0468,110
2013,"42D6","Cod",0.0573,68.73
2014,"42D6","Cod",0.1791,314.55
2015,"42D6","Cod",0.2714,485.67
2012,"42E0","Cod",0.2523,362.66
2012,"42E1","Cod",0.3626,588.01
2013,"42E1","Cod",0.8226,1333.5
2014,"42E1","Cod",0.2095,300.55
2015,"42E1","Cod",1.2644,1963.71
2016,"42E1","Cod",0.4697,853.55
2012,"42E2","Cod",1.9335,2910.68
2013,"42E2","Cod",0.9376,1236.65
2014,"42E2","Cod",1.5154,2142.06
2015,"42E2","Cod",2.2425,3015.06
2016,"42E2","Cod",3.1337,4561.67
2012,"42E3","Cod",1.7204,2719.26
2013,"42E3","Cod",4.0607,6512.16
2014,"42E3","Cod",0.4089,640.61
2015,"42E3","Cod",0.5725,893.06
2016,"42E3","Cod",1.7177,2472.23
2012,"42E4","Cod",0.0073,17.72
2013,"42E4","Cod",0.1411,151.13
2014,"42E4","Cod",0.0047,6
2015,"42E4","Cod",0.0086,15.86
2016,"42E4","Cod",0.0211,28.39
2012,"42E7","Cod",3.6556,5343.19
2013,"42E7","Cod",4.1235,6687.62
2014,"42E7","Cod",4.5865,6568.18
2015,"42E7","Cod",2.1446,3878.54
2016,"42E7","Cod",0.5044,701.66
2012,"42E8","Cod",0.0036,6.36
2013,"42E8","Cod",0.0127,21.31
2014,"42E8","Cod",28.7023,51260
2016,"42E8","Cod",0.0341,86.07
2012,"42E9","Cod",4.6788,9842.72
2013,"42E9","Cod",0.9166,1645.43
2014,"42E9","Cod",4.0706,6688.94
2015,"42E9","Cod",1.1248,1784.83
2016,"42E9","Cod",0.6078,988.64
2012,"42F0","Cod",20.7418,39510.08
2013,"42F0","Cod",2.8214,5341.25
2014,"42F0","Cod",6.7291,9827.12
2015,"42F0","Cod",29.5629,51026.95
2016,"42F0","Cod",6.5917,11339.92
2012,"42F1","Cod",4.7504,9459.94
2013,"42F1","Cod",0.6541,1099.79
2014,"42F1","Cod",0.3728,465.7
2015,"42F1","Cod",0.9585,1363.68
2016,"42F1","Cod",1.2109,2226.56
2012,"42F2","Cod",4.5465,5137.64
2013,"42F2","Cod",1.1353,1820.25
2014,"42F2","Cod",6.4766,11563.52
2015,"42F2","Cod",1.3517,2415.32
2016,"42F2","Cod",0.4458,585
2012,"42F3","Cod",0.5747,1073.8
2013,"42F3","Cod",0.0842,194.9
2014,"42F3","Cod",0.0108,26.61
2015,"42F3","Cod",0.5646,1080.6
2016,"42F3","Cod",0.3743,804.22
2012,"42F4","Cod",3.8148,6664.02
2013,"42F4","Cod",0.2513,567.39
2014,"42F4","Cod",0.0898,133.15
2015,"42F4","Cod",0.4687,994.58
2016,"42F4","Cod",0.541,1169.64
2012,"42F5","Cod",15.471,36145.93
2013,"42F5","Cod",1.9099,5105.74
2014,"42F5","Cod",3.0449,7650.59
2015,"42F5","Cod",3.7209,8520.76
2016,"42F5","Cod",1.8662,5360.79
2012,"42F6","Cod",45.3277,106783.22
2013,"42F6","Cod",10.4985,30992.26
2014,"42F6","Cod",4.9404,13535.21
2015,"42F6","Cod",3.2682,7659.62
2016,"42F6","Cod",3.7201,9363.94
2012,"42F7","Cod",1.9646,5041.69
2013,"42F7","Cod",3.0324,7740.08
2014,"42F7","Cod",0.9495,2565.32
2015,"42F7","Cod",1.4261,3374.81
2016,"42F7","Cod",0.7225,1599.77
2013,"42F8","Cod",0.4024,929.24
2016,"42F8","Cod",0.3581,728.06
2012,"43D5","Cod",2.8139,6248.94
2013,"43D5","Cod",4.7335,8944.24
2014,"43D5","Cod",1.2208,1773.71
2015,"43D5","Cod",4.2873,7050.22
2016,"43D5","Cod",5.5527,12114.56
2012,"43D6","Cod",2.994,6274.87
2013,"43D6","Cod",2.3809,5180.15
2014,"43D6","Cod",3.9645,6915.81
2015,"43D6","Cod",3.8618,7461.26
2016,"43D6","Cod",4.8274,9113.83
2012,"43D7","Cod",0.0655,114
2014,"43D7","Cod",0.0087,12.98
2015,"43D7","Cod",0.0702,87
2016,"43D7","Cod",0.1065,297.43
2015,"43D9","Cod",0.0351,67.74
2012,"43E0","Cod",0.9295,1527.27
2013,"43E0","Cod",0.333,556.33
2014,"43E0","Cod",0.6097,997.27
2015,"43E0","Cod",0.2691,464.33
2016,"43E1","Cod",0.3253,737.47
2012,"43E2","Cod",0.4511,529.49
2013,"43E2","Cod",0.4062,522.19
2014,"43E2","Cod",0.4294,542.17
2015,"43E2","Cod",0.687,930.44
2016,"43E2","Cod",0.8224,1110.01
2012,"43E3","Cod",1.8005,2656.75
2013,"43E3","Cod",1.6164,2590.62
2014,"43E3","Cod",0.2884,324.52
2015,"43E3","Cod",1.4412,1999.66
2016,"43E3","Cod",2.6457,4084.32
2012,"43E4","Cod",0.1429,268.95
2013,"43E4","Cod",0.3919,662.75
2014,"43E4","Cod",0.089,93.83
2015,"43E4","Cod",0.1792,265.59
2016,"43E4","Cod",0.5705,1022.92
2012,"43E7","Cod",0.042,91.35
2012,"43E8","Cod",1.7892,3686.53
2013,"43E8","Cod",1.4085,2873.81
2014,"43E8","Cod",0.585,881.24
2015,"43E8","Cod",0.0958,193.68
2016,"43E8","Cod",3.5375,8006.51
2012,"43E9","Cod",12.6282,25451.16
2013,"43E9","Cod",7.621,13125.2
2014,"43E9","Cod",3.0314,5109.67
2015,"43E9","Cod",9.5718,14231.21
2016,"43E9","Cod",5.669,12767.68
2012,"43F0","Cod",5.3158,10141.49
2013,"43F0","Cod",4.9612,9440.16
2014,"43F0","Cod",6.3676,11279.24
2015,"43F0","Cod",43.6322,80591.38
2016,"43F0","Cod",17.0903,33374.48
2012,"43F1","Cod",4.7205,8666.88
2013,"43F1","Cod",1.3277,2616.26
2014,"43F1","Cod",2.2398,3243.5
2015,"43F1","Cod",1.6993,2606.79
2016,"43F1","Cod",2.2128,4163.1
2012,"43F2","Cod",2.6157,3825.18
2013,"43F2","Cod",1.1326,1880.65
2014,"43F2","Cod",0.678,920.22
2015,"43F2","Cod",8.6835,16112.18
2016,"43F2","Cod",0.0478,107.43
2012,"43F3","Cod",1.5296,2925.24
2016,"43F3","Cod",0.0666,125.11
2012,"43F4","Cod",13.6886,24967.64
2013,"43F4","Cod",2.9744,6214.73
2014,"43F4","Cod",21.4088,38106.24
2015,"43F4","Cod",1.2435,2339.2
2016,"43F4","Cod",3.9625,8835.15
2012,"43F5","Cod",26.795,52628.89
2013,"43F5","Cod",11.5704,25442.93
2014,"43F5","Cod",28.2364,59193.1
2015,"43F5","Cod",12.9527,23890.76
2016,"43F5","Cod",23.4206,59656.16
2012,"43F6","Cod",15.9925,36439.51
2013,"43F6","Cod",16.4703,34557.61
2014,"43F6","Cod",13.6016,30722.07
2015,"43F6","Cod",5.7436,13340.97
2016,"43F6","Cod",2.7436,7287.35
2012,"43F7","Cod",56.1955,124596.67
2013,"43F7","Cod",41.4551,102316.92
2014,"43F7","Cod",35.7963,70067.86
2015,"43F7","Cod",9.3682,23532.71
2016,"43F7","Cod",3.7993,8634.23
2013,"43F8","Cod",5.3434,9455.94
2016,"43F8","Cod",0.2048,459.22
2012,"44D5","Cod",0.5121,1265.5
2013,"44D5","Cod",0.0958,192.26
2016,"44D5","Cod",7.548,15799.09
2012,"44D6","Cod",3.7245,8137.03
2013,"44D6","Cod",1.5951,4254.67
2014,"44D6","Cod",4.0773,7644.82
2015,"44D6","Cod",9.4023,19435.07
2016,"44D6","Cod",17.5866,40284.4
2012,"44D7","Cod",0.0118,35.28
2013,"44D7","Cod",0.0709,206.06
2014,"44D7","Cod",0.03,45.98
2015,"44D7","Cod",0.1274,222.06
2016,"44D7","Cod",0.9068,1861.87
2016,"44D8","Cod",0.4797,1040.67
2016,"44D9","Cod",0.1284,361.49
2012,"44E0","Cod",1.7085,2881.75
2013,"44E0","Cod",0.8079,1386.67
2014,"44E0","Cod",1.3983,2194.29
2015,"44E0","Cod",2.4891,3934.62
2016,"44E0","Cod",1.7258,4013.14
2012,"44E1","Cod",0.0211,25.71
2014,"44E1","Cod",0.5469,999.75
2016,"44E1","Cod",0.3408,834.11
2014,"44E2","Cod",0.0028,4.8
2016,"44E2","Cod",0.1404,375.65
2012,"44E3","Cod",0.1283,191.23
2013,"44E3","Cod",0.0128,19
2014,"44E3","Cod",0.141,155.75
2015,"44E3","Cod",0.7416,1226.62
2016,"44E3","Cod",0.2222,349.54
2012,"44E4","Cod",0.2317,302.88
2013,"44E4","Cod",0.0251,31.41
2014,"44E4","Cod",0.36,563.09
2015,"44E4","Cod",0.7538,1224.11
2016,"44E4","Cod",0.5231,763.49
2013,"44E5","Cod",0.0351,72.94
2016,"44E5","Cod",0.0014,3.74
2012,"44E6","Cod",1.065,1758.69
2013,"44E6","Cod",0.3683,618.34
2014,"44E6","Cod",1.4047,2324.53
2015,"44E6","Cod",0.2276,297.08
2016,"44E6","Cod",0.5332,822.42
2012,"44E7","Cod",9.8152,19433.82
2013,"44E7","Cod",19.9065,37749.71
2014,"44E7","Cod",15.73,28708.58
2015,"44E7","Cod",14.7079,23869.11
2016,"44E7","Cod",8.6683,16080.67
2012,"44E8","Cod",35.8698,69077.43
2013,"44E8","Cod",25.4457,50636.85
2014,"44E8","Cod",17.9287,34971.59
2015,"44E8","Cod",8.857,15628.71
2016,"44E8","Cod",10.911,20642.98
2012,"44E9","Cod",18.5812,35228.71
2013,"44E9","Cod",29.1316,59332.84
2014,"44E9","Cod",66.2652,129104.33
2015,"44E9","Cod",63.6053,120415.44
2016,"44E9","Cod",42.4485,89833.26
2012,"44F0","Cod",46.8926,89562.85
2013,"44F0","Cod",63.9661,130800.8
2014,"44F0","Cod",66.7428,128578.43
2015,"44F0","Cod",115.8764,214203.91
2016,"44F0","Cod",136.1834,287633.75
2012,"44F1","Cod",6.4717,11953.15
2013,"44F1","Cod",13.0921,26475.1
2014,"44F1","Cod",28.016,52523.52
2015,"44F1","Cod",51.8989,93779.27
2016,"44F1","Cod",33.5319,73753.23
2012,"44F2","Cod",0.0405,102.11
2013,"44F2","Cod",0.014,20
2014,"44F2","Cod",1.1869,2151.21
2015,"44F2","Cod",1.6455,3233.48
2016,"44F2","Cod",0.0566,119.43
2012,"44F3","Cod",24.4238,51453.28
2013,"44F3","Cod",5.1243,10392.97
2014,"44F3","Cod",23.3078,47344.52
2015,"44F3","Cod",75.1454,142570.14
2016,"44F3","Cod",49.0642,114360.06
2012,"44F4","Cod",167.1382,366861.22
2013,"44F4","Cod",82.0797,171333.04
2014,"44F4","Cod",173.4866,344643.53
2015,"44F4","Cod",230.4009,391109.01
2016,"44F4","Cod",97.5902,207716.37
2012,"44F5","Cod",21.8132,46784.69
2013,"44F5","Cod",34.5798,77774.43
2014,"44F5","Cod",35.8298,85727.58
2015,"44F5","Cod",63.5893,129491.06
2016,"44F5","Cod",41.059,90243.23
2012,"44F6","Cod",0.104,220.79
2013,"44F6","Cod",9.7546,17683.25
2014,"44F6","Cod",7.7584,18638.28
2015,"44F6","Cod",18.2856,33897.83
2016,"44F6","Cod",14.5818,26971.92
2014,"45D5","Cod",0.117,240
2016,"45D5","Cod",0.533,1068.86
2012,"45D6","Cod",0.646,2123.33
2013,"45D6","Cod",0.071,211.77
2016,"45D9","Cod",0.041,81.72
2012,"45E0","Cod",0.4658,614.48
2013,"45E0","Cod",0.6867,1274.39
2014,"45E0","Cod",1.0171,1669.88
2015,"45E0","Cod",1.148,1561.35
2016,"45E0","Cod",0.6695,1299.17
2012,"45E1","Cod",1.2862,2527.35
2013,"45E1","Cod",0.6347,1600.36
2014,"45E1","Cod",1.212,2530.25
2015,"45E1","Cod",0.6437,992.08
2016,"45E1","Cod",2.2888,4061.84
2012,"45E2","Cod",0.6496,1253.83
2013,"45E2","Cod",0.7558,1585.58
2014,"45E2","Cod",3.2068,7444.66
2015,"45E2","Cod",0.8055,1726.5
2016,"45E2","Cod",1.0498,1616.27
2012,"45E3","Cod",0.2996,345.52
2013,"45E3","Cod",0.3897,484.87
2014,"45E3","Cod",0.3983,564.75
2015,"45E3","Cod",0.8509,1263.94
2016,"45E3","Cod",0.1806,231.49
2012,"45E4","Cod",0.2994,326.89
2013,"45E4","Cod",0.9906,2148.68
2014,"45E4","Cod",1.4818,2668.57
2015,"45E4","Cod",1.5116,2481.12
2016,"45E4","Cod",0.9407,1291.46
2012,"45E6","Cod",0.3835,714.05
2013,"45E6","Cod",0.0905,185.52
2014,"45E6","Cod",0.1053,255.63
2015,"45E6","Cod",0.3972,960.77
2016,"45E6","Cod",0.065,103.04
2012,"45E7","Cod",9.8013,18601.89
2013,"45E7","Cod",6.1825,15324.41
2014,"45E7","Cod",1.4593,2631.02
2015,"45E7","Cod",7.6794,12774.19
2016,"45E7","Cod",10.0648,18595.72
2012,"45E8","Cod",38.7092,73535.32
2013,"45E8","Cod",63.1221,121381.54
2014,"45E8","Cod",116.1856,236224.58
2015,"45E8","Cod",150.7731,297696.03
2016,"45E8","Cod",127.5146,273524.25
2012,"45E9","Cod",37.2956,67311.42
2013,"45E9","Cod",44.8452,84656.72
2014,"45E9","Cod",43.8175,89092.59
2015,"45E9","Cod",45.207,84101.89
2016,"45E9","Cod",87.8989,178902.06
2012,"45F0","Cod",30.4284,58882.38
2013,"45F0","Cod",36.3461,72706.66
2014,"45F0","Cod",70.6972,150864.68
2015,"45F0","Cod",33.4427,65982.33
2016,"45F0","Cod",101.5971,214873.42
2012,"45F1","Cod",12.6202,23357.29
2013,"45F1","Cod",12.743,25381.78
2014,"45F1","Cod",33.4032,68261.98
2015,"45F1","Cod",54.7631,104734.81
2016,"45F1","Cod",93.4168,203999.55
2012,"45F2","Cod",52.9424,102258.05
2013,"45F2","Cod",69.2184,150807.24
2014,"45F2","Cod",96.3889,193751.6
2015,"45F2","Cod",150.6623,279396.63
2016,"45F2","Cod",104.2658,225046.73
2012,"45F3","Cod",151.5537,307177.47
2013,"45F3","Cod",95.9554,191003.47
2014,"45F3","Cod",103.9075,218175.56
2015,"45F3","Cod",218.3129,431697.74
2016,"45F3","Cod",269.1949,605871.36
2012,"45F4","Cod",36.1069,68502.01
2013,"45F4","Cod",86.6511,166020.49
2014,"45F4","Cod",11.1791,24307.48
2015,"45F4","Cod",98.2285,222622.7
2016,"45F4","Cod",98.3831,211136.24
2016,"45F6","Cod",0.102,224.45
2012,"46E0","Cod",0.0044,6.69
2012,"46E1","Cod",1.1036,2465.52
2013,"46E1","Cod",1.168,2310.42
2014,"46E1","Cod",0.3888,854.82
2015,"46E1","Cod",0.1318,323.26
2016,"46E1","Cod",1.0591,2640.13
2012,"46E2","Cod",8.8843,14936.88
2013,"46E2","Cod",18.2593,32787.99
2014,"46E2","Cod",12.0187,24822.64
2015,"46E2","Cod",14.6858,30894.67
2016,"46E2","Cod",24.3053,50545.13
2012,"46E3","Cod",11.9346,22368.82
2013,"46E3","Cod",9.0438,17471.44
2014,"46E3","Cod",8.1878,16484.55
2015,"46E3","Cod",10.7556,21420.69
2016,"46E3","Cod",12.8664,26113.65
2012,"46E4","Cod",6.7773,13599.21
2013,"46E4","Cod",6.5064,12572.78
2014,"46E4","Cod",5.7752,12932.11
2015,"46E4","Cod",6.0175,12784.5
2016,"46E4","Cod",9.2867,21456.2
2012,"46E5","Cod",3.5097,7539.59
2013,"46E5","Cod",4.8107,10152.58
2014,"46E5","Cod",3.4851,8048.63
2015,"46E5","Cod",3.4195,7831.24
2016,"46E5","Cod",1.8456,4250.21
2012,"46E6","Cod",65.5144,134594.8
2013,"46E6","Cod",45.6631,87161.34
2014,"46E6","Cod",116.8096,244665.81
2015,"46E6","Cod",154.3659,309011.88
2016,"46E6","Cod",177.0688,355385.66
2012,"46E7","Cod",3.5146,6433.17
2013,"46E7","Cod",19.8188,35862.65
2014,"46E7","Cod",4.5976,9230.29
2015,"46E7","Cod",61.6651,116145.06
2016,"46E7","Cod",16.743,33107.38
2012,"46E8","Cod",213.558,415179.54
2013,"46E8","Cod",474.6771,875935.2
2014,"46E8","Cod",670.198,1371737.01
2015,"46E8","Cod",921.8843,1678506.99
2016,"46E8","Cod",1224.9535,2505459.58
2012,"46E9","Cod",369.4846,736372.46
